id,title,overview,poster_path
335984,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg
1436706,Padres,,/v6MxmdwP8bGZWYW9cj7PGUCLqB6.jpg
1297763,Batman Ninja vs. Yakuza League,"The Batman family has returned to the present to discover that Japan has disappeared, and a giant island - Hinomoto - is now in the sky over Gotham City.  At the top sit the Yakuza, a group of superpowered individuals who reign without honor or humanity and look suspiciously like the Justice League. Now, it’s up to Batman and his allies to save Gotham!",/sVVT6GYFErVv0Lcc9NvqCu0iOxO.jpg
10867,Malena,"During WWII, a teenage boy discovering himself becomes love-stricken by Malèna, a sensual woman living in a small, narrow-minded Italian town.",/doFIkrkO2gsWFju3KpIY5xUhpgJ.jpg
637,Life Is Beautiful,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,/74hLDKjD5aGYOotO6esUVaeISa2.jpg
128,Princess Mononoke,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",/cMYCDADoLKLbB83g4WnJegaZimC.jpg
605722,Distant,"After crash-landing on an alien planet, an asteroid miner must contend with the challenges of his new surroundings, while making his way across the harsh terrain to the only other survivor – a woman who is trapped in her escape pod.",/czh8HOhsbBUKoKsmRmLQMCLHUev.jpg
297802,Aquaman,"Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.",/ufl63EFcc5XpByEV2Ecdw6WJZAI.jpg
6479,I Am Legend,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg
1226578,Longlegs,"FBI Agent Lee Harker is a gifted new recruit assigned to the unsolved case of an elusive serial killer. As the case takes complex turns, unearthing evidence of the occult, Harker discovers a personal connection to the merciless killer and must race against time to stop him before he claims the lives of another innocent family.",/1EwNyiiNFd863H4e8nWEzutnZD7.jpg
1323784,Bad Influence,An ex-con gets a fresh start when hired to protect a wealthy heiress from a stalker — but their chemistry is hard to resist as they grow closer.,/ghhooCOqQDqC6vhS1SVN2tCE0k8.jpg
924,Dawn of the Dead,"A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies.",/uBjVwcDiiHelUoHqsGYHBSIwarg.jpg
1159311,My Hero Academia: You're Next,"In a society devastated by the effects of an all-out war between heroes and villains, a mysterious giant fortress suddenly appears, engulfing towns and people one after another. Then, a man reminiscent of All Might, the 'symbol of peace', stands in front of Izuku and his friends...",/8rdB1wkheEMMqcY8qLAKjCMPcnZ.jpg
757725,Shadow Force,"Kyrah and Isaac were once the leaders of a multinational special forces group called Shadow Force. They broke the rules by falling in love, and in order to protect their son, they go underground. With a large bounty on their heads, and the vengeful Shadow Force hot on their trail, one family's fight becomes all-out war.",/7IEW24vBiZerZrDlgLVSUU3oT1C.jpg
1186532,The Forge,"19 year old Isaiah Wright lives for basketball and video games. A year out of high school, he has no job, no plans, and no idea how to be a man. At odds with his single mother Cynthia, Isaiah is given an ultimatum – to step up or move out. Feeling the pull from his friends and the push from his mom, Isaiah is hired by Moore Fitness, unaware of how the owner will personally impact his life. With the prayers of his mother and unexpected guidance from his new mentor, Isaiah is forced to deal with his past, sacrifice his selfishness and discover how God might have a greater purpose for his life.",/oranxontIQRmhuyQlkoAwxpeBYz.jpg
693134,Dune: Part Two,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",/6izwz7rsy95ARzTR3poZ8H6c5pp.jpg
321612,Beauty and the Beast,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg
803796,KPop Demon Hunters,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.",/jfS5KEfiwsS35ieZvdUdJKkwLlZ.jpg
617126,The Fantastic Four: First Steps,"Against the vibrant backdrop of a 1960s-inspired, retro-futuristic world, Marvel's First Family is forced to balance their roles as heroes with the strength of their family bond, while defending Earth from a ravenous space god called Galactus and his enigmatic Herald, Silver Surfer.",/x26MtUlwtWD26d0G0FXcppxCJio.jpg
1813,The Devil's Advocate,"Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.",/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg
1114513,Speak No Evil,"When an American family is invited to spend the weekend at the idyllic country estate of a charming British family they befriended on vacation, what begins as a dream holiday soon warps into a snarled psychological nightmare.",/6NwAlU6ZH6ua3sYpFAUpUnoKUmi.jpg
897160,Brave Citizen,"An expelled boxing champion, who now is a high-school teacher, witnesses intolerable violence and throws her first punch to build justice against it, while putting on a mask.",/ixQoOExnnvIxYvnqGgfhaWqXeXc.jpg
1318856,An Endless Wedding,"During a wedding in a riad on the edge of the Moroccan desert, Paul meets Louna, the bride's sister and witness. Following a paranormal event, they both find themselves trapped in the same space-time, forced to live the same day over and over again. And so begins a love story set against the backdrop of a time loop and a never-ending marriage…",/uvygZlicNXBIpklnLuAbgwkMMSL.jpg
671,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg
715287,Stepmom's Desire,"Sang-jin, who was envious of her neighbor after getting a beautiful wife, Ask your wife's friend Gian to take over the son's extracurricular teacher, Sang-jin, who left work early, accidentally sees Gian's shower. A man who wants to have sex with his son's tutor, And a son who wants to have a good time with a young stepmom, Ji-an and Jin-hee, who want money, are disappointed with her husband, and Bin-jin gives her body to a young son.",/rYC6UyML4CU4zYiZVbDMrwnGyWW.jpg
1476292,Kalakal,"A seductive female garbage collector who embraces the life of an escort lady. Desperate to live a comfortable life, she leaves the dumpsite and enters the club. But can she also dump both her brother and her lover who remind her of her past?",/KwhyuZn24FOs4Dl52g9KLpS48a.jpg
18785,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",/A0uS9rHR56FeBtpjVki16M5xxSW.jpg
1428264,Semi-Soeter,Power couple Jaci and JP find themselves in a bumpy predicament when a new work pitch for a baby brand forces them to play the perfect pretend parents.,/xTJXvW3u16MwMwGYnG1k2R96zYS.jpg
423,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg
505026,Death on the Nile,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg
102382,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",/dGjoPttcbKR5VWg1jQuNFB247KL.jpg
50433,The Alcove,"In 1936 Italy, Elio returns home from Africa with a present for his wife in the form of Zerbal, the daughter of a tribal king. Unbeknown to him, his neglected wife Alessandra has formed a relationship with Elio’s otherwise frigid secretary Velma who is less than pleased at Elio’s return.",/ipFdgjiF3wsDB8NdoLxloFEeHYl.jpg
49051,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg
939243,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg
776797,The Sadness,"A young couple is pushed to the limits of sanity as they attempt to be reunited amid the chaos of a pandemic outbreak. The streets erupt into violence and depravity, as those infected are driven to enact the most cruel and ghastly things imaginable.",/mi5lh2brPMzuWYddyUKuCtcnjt1.jpg
621,Grease,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",/czVhhAaSBFpakur7U8pOIDV9NUG.jpg
242,The Godfather Part III,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",/lm3pQ2QoQ16pextRsmnUbG2onES.jpg
360780,Female Ninjas Magic Chronicles 5: Secret Story of Jiraiya,This time the girls are the bad guys. Which means they will be a lot nude and action in this series and they have to fight a superhero called Jirasyso.,/xtrBJV3BLCujq4IMJYvUJsJVeNh.jpg
926393,The Equalizer 3,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.",/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg
214756,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",/38C91I7Xft0gyY7BITm8i4yvuRb.jpg
95,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",/eTM3qtGhDU8cvjpoa6KEt5E2auU.jpg
673,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg
336843,Maze Runner: The Death Cure,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",/drbERzlA4cuRWhsTXfFOY4mRR4f.jpg
37799,The Social Network,"In 2003, Harvard undergrad and computer programmer Mark Zuckerberg begins work on a new concept that eventually turns into the global social network known as Facebook. Six years later, Mark is one of the youngest billionaires ever, but his unprecedented success leads to both personal and legal complications when he ends up on the receiving end of two lawsuits, one involving his former friend.",/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg
577922,Tenet,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",/aCIFMriQh8rvhxpN1IWGgvH0Tlg.jpg
1294203,My Fault: London,"18-year-old Noah moves from America to London, with her mother who's recently fallen in love with William, a wealthy British businessman. Noah meets William’s son, bad-boy Nick, and soon discovers there is an attraction between them neither can avoid. As Noah spends the summer adjusting to her new life, her devastating past will catch up with her while falling in love for the first time.",/ttN5D6GKOwKWHmCzDGctAvaNMAi.jpg
10020,Beauty and the Beast,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg
20760,Lilo & Stitch 2: Stitch Has a Glitch,"Now, we find the rowdy extraterrestrial getting used to life with his new ʻohana. However, a malfunction in the ultimate creation of Dr. Jumba soon emerges, which reinstates his destructive programming and threatens to both ruin his friendship with Lilo and to short him out for good!",/p2R4mhZcikWEBlqv80VfJ7M9xql.jpg
19912,The Final Destination,A horrifying premonition saves a young man and his friends from death during a racetrack accident but terrible fates await them nonetheless.,/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg
1458319,How to Train Your Dragon 2,The second live-action adaptation of the animated trilogy. Plot TBA.,/8HUBvnbizvTkGOZfxOZBjVSWFhi.jpg
7451,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg
1373723,The Codes of War,"War stories about family, ethics and honor include the true story of two U.S. Marines who in a span of six seconds, must stand their ground to stop a suicide truck bomb, a Navy Corpsman who attempts to hold on to his humanity, and a WW2 soldier who gets separated from his squad and is forced to re-evaluate his code.",/oXeiQAfRK90pxxhP5iKPXQqAIN1.jpg
460229,Kiss and Kill,"A reckless night of indiscretion and lust leads a woman into the dark world of blackmail and murder. When revealing photos of her sexual tryst unexpectedly surface, Katy is forced to submit to whatever her tormentors desire.",/5QdNwga65k5iCE7fsghSdBmyVld.jpg
1101401,Sugar Baby,"An enterprising Sugar Baby is offered $30,000 to move in with her Sugar Daddy for the week, but soon discovers the sinister secrets trapped within his home.",/z7NyxmdJ1ypn3Y6BVizjGODuBdO.jpg
462183,Wild Awakening,"Toni and Emma are brother and sister who owns a stable farm. Ramon and his son, Aaron works for them. Toni is openly gay and loves to party, Emma has a crush on Aaron who is a closeted gay who is afraid that his father might find out, but his father also has a secret.",/jD9MILmkIeBBoFJbOjHAaCQ3sEA.jpg
1247002,The Old Woman with the Knife,"Aging assassin Hornclaw has seen it all, but she never expected to mentor a reckless rookie like Bullfight. As their unlikely bond deepens, cracks form in the underworld they navigate together. When Hornclaw discovers someone wants her dead, she's thrust into a deadly game of deception. With enemies closing in and trust in short supply, survival means staying sharp—both blade and mind.",/wbmxnsv41vsg5UEaNDlf203dOWw.jpg
1356236,Saint Catherine,An orphaned girl is rescued from a satanic ritual and taken to Saint Catherine Institute for homeless youth. There she will learn new skills while facing demons that stalk her.,/hBJdzKPeDaC96AzlrtMWBomYSZV.jpg
522402,Finch,"On a post-apocalyptic Earth, a robot, built to protect the life of his dying creator's beloved dog, learns about life, love, friendship, and what it means to be human.",/jKuDyqx7jrjiR9cDzB5pxzhJAdv.jpg
974576,Conclave,"After the unexpected death of the Pope, Cardinal Lawrence is tasked with managing the covert and ancient ritual of electing a new one. Sequestered in the Vatican with the Catholic Church’s most powerful leaders until the process is complete, Lawrence finds himself at the center of a conspiracy that could lead to its downfall.",/m5x8D0bZ3eKqIVWZ5y7TnZ2oTVg.jpg
58,Pirates of the Caribbean: Dead Man's Chest,"Captain Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well.",/lAhcKRt0ggTFkeFL95jrGQYaRXs.jpg
1470086,Ligaw,"A sultry woman who charms the hearts of men in a remote province. Dolores, a devoted wife to her paraplegic husband, falls for a young mountaineer. What begins as a reckless escape turns into an affair drenched in passion and secrecy.",/yc8V3KEnhvPrzXpdYTXdTvjpOb5.jpg
146233,Prisoners,"Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.",/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg
257211,The Intern,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",/9UoAC9tu8kIyRy8AcJnGhnH0gOH.jpg
995926,"I, the Executioner","The veteran detective Seo Do-cheol and his team at Major Crimes, relentless in their pursuit of criminals, join forces with rookie cop Park Sun-woo to track down a serial killer who has plunged the nation into turmoil.",/gAtP0usArK5gVOBObnsENKLwML8.jpg
1017163,The Roundup: Punishment,'Monster Cop' Ma Seok-do investigates an illegal online gambling business led by a former STS Baek and an IT genius CEO Chang. Ma proposes an unexpected alliance to Jang and begins hunting down the criminals.,/yk38mNoJpsswmk9o7i7eLhO4mc.jpg
8835,Legally Blonde,"Fashionable sorority queen Elle Woods has it all, but, she wants nothing more than to be Mrs. Warner Huntington III. But he dumps her before heading to Harvard Law School. Elle rallies all of her resources and gets into Harvard, determined to win him back. While there, she figures out that there is more to herself than just good looks.",/9ohlMrJHQqKhfUKh7Zr3JQqHNLZ.jpg
508883,The Boy and the Heron,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",/f4oZTcfGrVTXKTWg157AwikXqmP.jpg
10198,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",/v6nAUs62OJ4DXmnnmPFeVmMz8H9.jpg
55779,Final Destination 5,"Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.",/5uRF7zATPr0hIMfDcMEfnhMGw6a.jpg
111,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg
330980,Box Room,"Jerry is a strange and solitary boy who lives with his young neglectful mother in a run down apartment. He spends his weekends hidden away in his bedroom making model figurines and watching TV alone. While investigating a damp stain on his bedroom wall, Jerry peels off some wallpaper, revealing a seductive alien orifice growing behind the plaster. After spending an ever increasing amount of time in his bedroom exploring and inspecting the alien creature, Jerry embarks on his first sexual experience. After numerous encounters between Jerry and the creature, it becomes pregnant. Filled with panic and guilt, Jerry attempts to abort the alien creature, leading to a horrific outcome which neither himself nor his mother will ever forget.",/nQK0m0n6yVlL3oLkUt5ZI1w6fnG.jpg
744,Top Gun,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.",/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg
76600,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg
16869,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg
1388366,Popeye the Slayer Man,"A curious group of friends sneak into an abandoned spinach canning factory to film a documentary on the legend of the ""Sailor Man,"" who is said to haunt the factory and local docks.",/nVwu3mN7hr1yF467pGct3yQFM41.jpg
956,Mission: Impossible III,"Retired from active duty, and training recruits for the Impossible Mission Force, agent Ethan Hunt faces the toughest foe of his career: Owen Davian, an international broker of arms and information, who's as cunning as he is ruthless. Davian emerges to threaten Hunt and all that he holds dear – including the woman Hunt loves.",/vKGYCpmQyV9uHybWDzXuII8Los5.jpg
1411773,The Last Stand of Ellen Cole,"When an evil contractor goes to extreme measures to evict a testy tenant who is standing in the way of his new project, he fails to take into account that this seemingly harmless old woman is a trained killer and will do anything to protect her beloved home.",/oq1pGVQ2t3Cy4v7sA4LRhNjtZuJ.jpg
736350,Playboy Playmate Workout,"Lynda Wiesmeier, Playmate of the Month July 1982, along with other Playmates",/zNvrtwwOB1imM58d1Y4u3TQxKYW.jpg
954,Mission: Impossible,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the prime suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg
1340355,Under Ninja,"The once-proud Japanese Ninja disappeared after the war when GHQ disbanded their organization.However, in reality ninjas still exist secretly and it is said that there are 200 thousand of them.And some elite ninjas are secretly operating behind the scenes in national-level struggles.On the other hand, grassroots ninjas often cannot find jobs, and one of them, Yun Yin Jiu Lang, also lives a life similar to that of the NEET generation.However, there is finally a major ""endurance"" around Ninomaru!",/2g4Il97VpYaY6vr6MdfC3bQXPub.jpg
324786,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",/jhWbYeUNOA5zAb6ufK6pXQFXqTX.jpg
436270,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",/rCtreCr4xiYEWDQTebybolIh6Xe.jpg
1226406,Love Hurts,"A realtor is pulled back into the life he left behind after his former partner-in-crime resurfaces with an ominous message. With his crime-lord brother also on his trail, he must confront his past and the history he never fully buried.",/skPPVeHoTTVVSJlb0Ib5vrqiuA4.jpg
587727,Busty Girlfriend,"Mincheol and Suhee go to greet Minchul father (grandmother) before marriage. Dae - sik welcomes her daughter - in - law, Su - hee. But before marriage, Minchol and Suhee are separated by the difference in personality. Soon-hee, who was only preparing for marriage, is soon to live.",/f6PfAXtFEkJRcBtOjbzOgz8qqSK.jpg
433808,The Ritual,"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",/9022CYEGqYETCeXN1oE3uwYJWub.jpg
390845,A Delicious Flight,"An innocent actress runs away from the scandal with an idol, the impudent idol that ruined her career, a passionate manager who is devoted to her and his ex-girlfriend who is now a sexy stewardess. These four that should never be together run into each other in an airplane. No one can run away and the most cheeky and erotic things happen here.",/kw7QEMiIFW7EjZQSRO9ebKls21k.jpg
170,28 Days Later,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",/sQckQRt17VaWbo39GIu0TMOiszq.jpg
1071585,M3GAN 2.0,"After the underlying tech for M3GAN is stolen and misused by a powerful defense contractor to create a military-grade weapon known as Amelia, M3GAN's creator Gemma realizes that the only option is to resurrect M3GAN and give her a few upgrades, making her faster, stronger, and more lethal.",/hq0ONyCxMNirXetaEjDY7iOp29p.jpg
335797,Sing,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,/b8UiFXwMrSXVTHM0fb2twl8uE8a.jpg
615453,Ne Zha,"A young boy is born as the reincarnation of a demonic power, into a society that hates and fears him. Destined by prophecy to bring destruction to the world, Nezha must choose between good and evil to see if he can change his fate.",/phM9bb6s9c60LA8qwsdk7U1N2cS.jpg
792307,Poor Things,"Brought back to life by an unorthodox scientist, a young woman runs off with a lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.",/kCGlIMHnOm8JPXq3rXM6c5wMxcT.jpg
1240475,Hunt the Wicked,"The film tells the story of narcotics police officer Huang Mingjin and the ""mysterious figure"" Wei Yunzhou. Through completely different means and methods, in the process of calculating and wrestling with each other, they tear apart the facade of urban tranquility, exposing the underground drug network woven by the hidden hand ""Long Wang"", and ultimately eradicate the darkness with the sword of justice, revealing the dawn of light.",/m5UBHbEjQJx3AkRZWRY6A4l4ZDT.jpg
1304594,Una Pequeña Confusión,"Lola and Cuau, a progressive middle-class pair, and Iñigo and Majo, a young conservative, well-heeled duo, turn to artificial insemination as a last resort to have children. In a madcap twist based on actual events, a mix-up at the clinic results in each mom-to-be carrying the other one's baby.",/ApXr9phfcvIX06tLGhxOH2kmndb.jpg
508442,Soul,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",/pEz5aROvfy5FBW1OTlrDO3VryWO.jpg
341174,Fifty Shades Darker,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.",/w3qa274gvca9t8pkUoG8nfQgTU3.jpg
1402,The Pursuit of Happyness,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,/lBYOKAMcxIvuk9s9hMuecB9dPBV.jpg
150540,Inside Out,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg
638507,How to Train Your Dragon: Homecoming,"It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own...",/kXj2Qrfm994yLeuADqbOieU1mUH.jpg
106646,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",/kW9LmvYHAaS9iA0tHmZVq8hQYoq.jpg
75656,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg
